code,name,industry
600231,凌钢股份,钢铁
600192,长城电工,输变电设备
600179,安通控股,物流
600121,郑州煤电,煤炭
600110,诺德股份,输变电设备
600103,青山纸业,造纸印刷
600101,明星电力,电力
600053,九鼎投资,非银行金融
600022,山东钢铁,钢铁
301372,科净源,环保
301359,东南电子,其他电气设备
301355,南王科技,造纸印刷
301260,格力博,专用设备
301238,瑞泰新材,金属非金属新材料
301215,中汽股份,汽车
301167,建研设计,专业服务
301150,中一科技,电子元件
301111,粤万年青,中药生产
301037,保立佳,化学制品
300983,尤安设计,专业服务
300931,通用电梯,专用设备
300592,华凯易佰,互联网商务
300586,美联新材,化学原料
300583,赛托生物,化学制药
300480,光力科技,专用设备
300452,山河药辅,化学制药
300434,金石亚药,生物医药
300417,南华仪器,通用设备
300398,飞凯材料,光电子器件
300388,节能国祯,水务
300338,*ST开元,教育
300335,迪森股份,环保
300329,海伦钢琴,文娱用品
300301,*ST长方,光电子器件
300240,飞力达,物流
300234,开尔新材,金属非金属新材料
300174,元力股份,化学制品
300171,东富龙,医疗器械
300166,东方国信,计算机软件
300142,沃森生物,生物医药
300110,华仁药业,化学制药
300086,康芝药业,化学制药
300070,碧水源,环保
300063,天龙集团,营销服务
300048,合康新能,输变电设备
300027,华谊兄弟,影视动漫
003816,中国广核,电力
002983,芯瑞达,光电子器件
002968,新大正,房地产服务
002936,郑州银行,银行
002701,奥瑞金,造纸印刷
002692,远程股份,输变电设备
002676,顺威股份,化学制品
002644,佛慈制药,中药生产
002606,大连电瓷,输变电设备
002573,清新环境,环保
002556,辉隆股份,贸易
002537,海联金汇,汽车
002526,山东矿机,专用设备
002496,辉丰股份,化肥农药
002491,通鼎互联,通信设备
002489,浙江永强,家具
002482,广田集团,装修装饰
002445,中南文化,金属制品
002443,金洲管道,钢铁
002424,ST百灵,中药生产
002412,汉森制药,中药生产
002381,双箭股份,橡胶制品
002366,融发核电,专用设备
002342,巨力索具,金属制品
002337,赛象科技,专用设备
002328,新朋股份,汽车
002321,华英农业,畜牧业
002319,乐通股份,化学制品
002310,*ST东园,环保
002285,世联行,房地产服务
002259,ST升达,燃气
002255,海陆重工,电源设备
002251,ST步步高,零售
002219,新里程,医疗服务
002218,拓日新能,电源设备
002204,大连重工,专用设备
002185,华天科技,半导体
002166,莱茵生物,生物医药
002146,荣盛发展,房地产开发
002124,ST天邦,畜牧业
002083,孚日股份,纺织
002082,万邦德,医疗器械
002077,大港股份,半导体
002061,浙江交科,基础建设
002024,ST易购,零售
002016,世荣兆业,房地产开发
001299,美能能源,燃气
001228,永泰运,物流
001227,兰州银行,银行
001222,源飞宠物,文娱用品
001207,联科科技,化学原料
000981,山子高科,汽车
000965,天保基建,房地产开发
000952,广济药业,化学制药
000906,浙商中拓,物流
000900,现代投资,公路铁路
000890,法尔胜,金属制品
000839,中信国安,通信设备
000826,启迪环境,环保
000819,岳阳兴长,石油天然气
000797,中国武夷,房地产开发
000789,万年青,水泥
000776,广发证券,非银行金融
000761,本钢板材,钢铁
000735,罗 牛 山,畜牧业
000725,京东方A,电子器件
000718,苏宁环球,房地产开发
000705,浙江震元,医药商业
000685,中山公用,水务
000677,恒天海龙,合成纤维及树脂
000652,泰达股份,综合
000620,新华联,房地产开发
000617,中油资本,非银行金融
000597,东北制药,化学制药
000564,供销大集,零售
000552,甘肃能化,煤炭
000517,荣安地产,房地产开发
000514,渝 开 发,房地产开发
000425,徐工机械,专用设备
000421,南京公用,燃气
000400,许继电气,输变电设备
000100,TCL科技,电子元件
000048,京基智农,畜牧业
000035,中国天楹,环保
000016,深康佳A,消费电子设备
300661,圣邦股份,半导体
688167,炬光科技,半导体
688084,晶品特装,机器人
688235,百济神州-U,生物医药
300763,锦浪科技,输变电设备
300693,盛弘股份,电源设备
603358,华达科技,汽车
600309,万华化学,化学原料
603556,海兴电力,通用设备
603324,盛剑科技,专用设备
603888,新华网,互联网服务
002428,云南锗业,稀有金属
688426,康为世纪,生物医药
688566,吉贝尔,生物医药
600406,国电南瑞,输变电设备
301073,君亭酒店,休闲服务
603109,神驰机电,通用设备
603100,川仪股份,通用设备
301489,思泉新材,电子器件
300578,会畅通讯,通信运营
603268,松发股份,陶瓷
832802,保丽洁,专用设备
605177,东亚药业,化学制药
002095,生 意 宝,互联网商务
603948,建业股份,化学原料
301137,哈焊华通,金属制品
688163,赛伦生物,生物医药
000096,广聚能源,石油天然气
832089,禾昌聚合,化学制品
600999,招商证券,非银行金融
688328,深科达,专用设备
300998,宁波方正,汽车
301223,中荣股份,造纸印刷
301068,大地海洋,环保
300826,测绘股份,专业服务
603080,新疆火炬,燃气
003026,中晶科技,半导体
301083,百胜智能,专用设备
300703,创源股份,文娱用品
301528,多浦乐,通用设备
603711,香飘飘,饮料
603091,众鑫股份,造纸印刷
603867,新化股份,化学制品
002117,东港股份,造纸印刷
002275,桂林三金,中药生产
301551,无线传媒,广播电视
300680,隆盛科技,汽车
603367,辰欣药业,化学制药
000712,锦龙股份,非银行金融
301309,万得凯,通用设备
002595,豪迈科技,通用设备
301314,科瑞思,电子器件
601677,明泰铝业,基本金属
300992,泰福泵业,专用设备
688484,南芯科技,半导体
603836,海程邦达,物流
300564,筑博设计,专业服务
000922,佳电股份,电机
300880,迦南智能,通用设备
300784,利安科技,化学制品
301045,天禄科技,电子器件
300771,智莱科技,电子设备制造
001366,播恩集团,畜牧业
301295,美硕科技,输变电设备
300049,福瑞股份,医疗器械
601456,国联民生,非银行金融
300881,盛德鑫泰,钢铁
301102,兆讯传媒,互联网服务
000045,深纺织A,电子器件
300800,力合科技,专用设备
600546,山煤国际,煤炭
603379,三美股份,化学原料
603896,寿仙谷,中药生产
002709,天赐材料,金属非金属新材料
002669,康达新材,化学制品
605116,奥锐特,化学制药
000828,东莞控股,公路铁路
603693,江苏新能,电力
300120,经纬辉开,电子器件
002900,哈三联,化学制药
301155,海力风电,其他电气设备
605033,美邦股份,化肥农药
603289,泰瑞机器,专用设备
002785,万里石,建筑施工
300963,中洲特材,金属制品
002833,弘亚数控,专用设备
301152,天力锂能,金属非金属新材料
300502,新易盛,通信设备
300107,建新股份,化学制品
603357,设计总院,专业服务
300702,天宇股份,化学制药
600830,香溢融通,非银行金融
870866,绿亨科技,化肥农药
300686,智动力,电子设备制造
002761,浙江建投,建筑施工
300387,富邦科技,化肥农药
688151,华强科技,医疗器械
002888,惠威科技,消费电子设备
600461,洪城环境,水务
688029,南微医学,医疗器械
600460,士兰微,半导体
603690,至纯科技,专用设备
600480,凌云股份,汽车
688198,佰仁医疗,医疗器械
830964,润农节水,建筑施工
300131,英唐智控,电子元件
603722,阿科力,化学制品
603192,汇得科技,化学原料
301162,国能日新,计算机软件
002939,长城证券,非银行金融
688248,南网科技,电力
002365,永安药业,化学制药
000899,赣能股份,电力
601186,中国铁建,基础建设
300803,指南针,互联网金融
002142,宁波银行,银行
300628,亿联网络,通信设备
603065,宿迁联盛,化学原料
601108,财通证券,非银行金融
300358,楚天科技,医疗器械
300687,赛意信息,计算机软件
002797,第一创业,非银行金融
002394,联发股份,纺织
600356,恒丰纸业,造纸印刷
002945,华林证券,非银行金融
002339,积成电子,输变电设备
300601,康泰生物,生物医药
002267,陕天然气,燃气
301158,德石股份,专用设备
002789,建艺集团,装修装饰
000603,盛达资源,基本金属
835857,百甲科技,钢结构
833580,科创新材,耐火材料
301278,快可电子,电源设备
838971,天马新材,金属非金属新材料
600061,国投资本,非银行金融
301066,万事利,纺织
002603,以岭药业,中药生产
300349,金卡智能,通用设备
688623,双元科技,专用设备
300105,龙源技术,通用设备
603530,神马电力,输变电设备
600336,澳柯玛,白色家电
002566,益盛药业,中药生产
600843,上工申贝,专用设备
000928,中钢国际,建筑施工
688101,三达膜,环保
300609,汇纳科技,计算机软件
000919,金陵药业,化学制药
300494,盛天网络,互联网服务
600997,开滦股份,煤炭
300897,山科智能,通用设备
600552,凯盛科技,电子器件
300261,雅本化学,化肥农药
300670,大烨智能,输变电设备
000625,长安汽车,汽车
603125,常青科技,化学制品
688060,云涌科技,互联网服务
002423,中粮资本,非银行金融
600927,永安期货,非银行金融
301148,嘉戎技术,环保
601798,蓝科高新,专用设备
300647,超频三,电子设备制造
603499,翔港科技,造纸印刷
300806,斯迪克,化学新材料
002766,索菱股份,计算机软件
002540,亚太科技,金属非金属新材料
688699,明微电子,半导体
600050,中国联通,通信运营
002442,龙星科技,化学制品
000829,天音控股,零售
688033,天宜上佳,铁路设备
300281,金明精机,专用设备
002743,富煌钢构,钢结构
688584,上海合晶,半导体
605168,三人行,营销服务
605138,盛泰集团,服装家纺
600469,风神股份,橡胶制品
301633,港迪技术,专用设备
300177,中海达,计算机硬件
300705,九典制药,化学制药
000498,山东路桥,基础建设
688009,中国通号,轨道交通设备
603062,麦加芯彩,化学制品
002953,日丰股份,输变电设备
301212,联盛化学,化学制品
002594,比亚迪,汽车
002235,安妮股份,造纸印刷
603008,喜临门,家具
000550,江铃汽车,汽车
300612,宣亚国际,营销服务
300766,每日互动,互联网服务
688238,和元生物,生物医药
300812,易天股份,电子设备制造
300407,凯发电气,输变电设备
688512,慧智微-U,半导体
002017,东信和平,通信设备
300160,秀强股份,玻璃
000159,国际实业,石油天然气
601628,中国人寿,非银行金融
301365,矩阵股份,装修装饰
601668,中国建筑,建筑施工
002942,新农股份,化肥农药
688179,阿拉丁,化学制药
300993,玉马科技,合成纤维及树脂
000600,建投能源,电力
300150,世纪瑞尔,计算机软件
300538,同益股份,贸易
002898,赛隆药业,化学制药
300627,华测导航,卫星应用
600738,丽尚国潮,商业物业经营
601118,海南橡胶,农业
002140,东华科技,建筑施工
300375,鹏翎股份,汽车
601089,福元医药,化学制药
000333,美的集团,白色家电
600998,九州通,医药商业
688026,洁特生物,化学制品
600517,国网英大,输变电设备
300289,利德曼,生物医药
600269,赣粤高速,公路铁路
300804,广康生化,化肥农药
603859,能科科技,计算机软件
000546,金圆股份,环保
001225,和泰机电,通用设备
600418,江淮汽车,汽车
002869,金溢科技,电子设备制造
600713,南京医药,医药商业
600970,中材国际,建筑施工
002813,路畅科技,汽车
300960,通业科技,其他交运设备
000951,中国重汽,汽车
300467,迅游科技,计算机软件
002741,光华科技,化学制品
301499,维科精密,汽车
600805,悦达投资,综合
001356,富岭股份,化学制品
001236,弘业期货,非银行金融
002006,精工科技,专用设备
000810,创维数字,通信设备
600717,天津港,港口航运
002976,瑞玛精密,金属制品
002735,王子新材,造纸印刷
002224,三 力 士,橡胶制品
300036,超图软件,计算机软件
600980,北矿科技,专用设备
002758,浙农股份,农业
300491,通合科技,电源设备
000688,国城矿业,基本金属
603936,博敏电子,电子元件
603335,迪生力,汽车
600657,信达地产,房地产开发
603327,福蓉科技,消费电子设备
600502,安徽建工,建筑施工
002749,国光股份,化肥农药
002150,通润装备,金属制品
300942,易瑞生物,化学制药
002810,山东赫达,化学制品
002003,伟星股份,服装家纺
300200,高盟新材,化学原料
688599,天合光能,其他电气设备
002613,北玻股份,玻璃
603348,文灿股份,汽车
002642,荣联科技,计算机软件
600468,百利电气,输变电设备
300864,南大环境,环保
688549,中巨芯-U,化学制品
600720,中交设计,建筑施工
000601,韶能股份,电力
002805,丰元股份,化学制品
601113,华鼎股份,合成纤维及树脂
300923,研奥股份,轨道交通设备
300422,博世科,环保
001301,尚太科技,金属非金属新材料
600489,中金黄金,贵金属
600035,楚天高速,公路铁路
300316,晶盛机电,电源设备
301587,中瑞股份,金属制品
600063,皖维高新,合成纤维及树脂
301013,利和兴,专用设备
301070,开勒股份,通用设备
003002,壶化股份,化学制品
603185,弘元绿能,电源设备
301500,飞南资源,环保
000750,国海证券,非银行金融
301220,亚香股份,化学制品
603225,新凤鸣,合成纤维及树脂
300164,通源石油,石油天然气
870656,海昇药业,化学制药
002806,华锋股份,汽车
601881,中国银河,非银行金融
301058,中粮科工,专业服务
688133,泰坦科技,专业服务
300514,友讯达,输变电设备
688420,美腾科技,专用设备
600776,东方通信,通信设备
600137,浪莎股份,服装家纺
603916,苏博特,化学制品
603309,维力医疗,医疗器械
002891,中宠股份,食品
600635,大众公用,燃气
601995,中金公司,非银行金融
603070,万控智造,其他电气设备
301200,大族数控,专用设备
002564,*ST天沃,建筑施工
300472,新元科技,专用设备
002452,长高电新,输变电设备
603803,瑞斯康达,通信设备
600491,龙元建设,基础建设
000672,上峰水泥,水泥
002468,申通快递,物流
688376,美埃科技,专用设备
300947,德必集团,专业服务
000420,吉林化纤,合成纤维及树脂
000090,天健集团,建筑施工
600884,杉杉股份,光电子器件
002941,新疆交建,基础建设
002643,万润股份,化学制品
603232,格尔软件,计算机软件
002623,亚玛顿,电源设备
600373,中文传媒,平面媒体
000816,智慧农业,通用设备
688778,厦钨新能,金属非金属新材料
000028,国药一致,医药商业
002134,天津普林,电子元件
002911,佛燃能源,燃气
688605,先锋精科,电子元件
300347,泰格医药,医疗服务
300456,赛微电子,半导体
301199,迈赫股份,专用设备
300018,中元股份,输变电设备
002793,罗欣药业,化学制药
002317,众生药业,中药生产
000155,川能动力,电力
300701,森霸传感,光电子器件
600155,华创云信,非银行金融
300566,激智科技,光电子器件
603687,大胜达,造纸印刷
300022,吉峰科技,专用设备
002349,精华制药,中药生产
300366,创意信息,计算机软件
000411,英特集团,医药商业
002608,江苏国信,电力
300485,赛升药业,化学制药
301211,亨迪药业,化学制药
000504,南华生物,生物医药
600071,凤凰光学,光电子器件
300214,日科化学,化学制品
600608,ST沪科,贸易
002406,远东传动,汽车
600120,浙江东方,非银行金融
688569,铁科轨道,铁路设备
002164,宁波东力,专用设备
300760,迈瑞医疗,医疗器械
001209,洪兴股份,服装家纺
603507,振江股份,专用设备
605305,中际联合,通用设备
835305,云创数据,互联网技术
300861,美畅股份,专用设备
688215,瑞晟智能,计算机软件
002102,能特科技,贸易
301333,诺思格,医疗服务
300137,ST先河,通用设备
301519,舜禹股份,水务
600186,莲花控股,食品
002819,东方中科,电子设备制造
300966,共同药业,化学制药
002864,盘龙药业,中药生产
300615,欣天科技,通信设备
000586,汇源通信,通信设备
002350,北京科锐,输变电设备
603590,康辰药业,生物医药
300459,汤姆猫,互联网服务
300072,海新能科,化学制品
300857,协创数据,消费电子设备
603725,天安新材,化学制品
002940,昂利康,化学制药
300277,海联讯,计算机软件
601139,深圳燃气,燃气
603112,华翔股份,金属制品
300867,圣元环保,环保
688701,卓锦股份,专用设备
300928,华安鑫创,汽车
603890,春秋电子,电子设备制造
300112,万讯自控,通用设备
301390,经纬股份,专业服务
300736,百邦科技,通信设备
000070,ST特信,通信设备
300949,奥雅股份,专业服务
001255,博菲电气,化学原料
300597,吉大通信,通信设备
002029,七 匹 狼,服装家纺
002632,道明光学,化学制品
603138,海量数据,计算机软件
002270,华明装备,输变电设备
600682,南京新百,保健护理
300396,迪瑞医疗,医疗器械
601607,上海医药,医药商业
603777,来伊份,食品
688347,华虹公司,半导体
002302,西部建设,水泥
600995,南网储能,电力
688690,纳微科技,化学原料
002239,奥特佳,汽车
600536,中国软件,计算机软件
688211,中科微至,通用设备
000703,恒逸石化,合成纤维及树脂
600215,派斯林,机器人
300092,科新机电,通用设备
001268,联合精密,通用设备
603110,东方材料,化学制品
002230,科大讯飞,计算机软件
600807,济高发展,医疗器械
300111,向日葵,生物医药
002460,赣锋锂业,稀有金属
603969,银龙股份,金属制品
601828,美凯龙,商业物业经营
600082,海泰发展,房地产开发
001212,中旗新材,其他建材
300352,北信源,计算机软件
600276,恒瑞医药,化学制药
603207,小方制药,化学制药
002605,姚记科技,互联网服务
002022,科华生物,生物医药
000153,丰原药业,化学制药
688027,国盾量子,通信设备
300438,鹏辉能源,电源设备
688207,格灵深瞳,电子设备制造
002828,贝肯能源,石油天然气
301370,国科恒泰,医疗器械
000788,北大医药,化学制药
605128,上海沿浦,汽车
002963,豪尔赛,装修装饰
603638,艾迪精密,专用设备
600650,锦江在线,公路铁路
601858,中国科传,平面媒体
002438,江苏神通,通用设备
603086,先达股份,化肥农药
300415,伊之密,专用设备
002649,博彦科技,计算机软件
002759,天际股份,化学制品
300390,天华新能,金属非金属新材料
300443,金雷股份,电源设备
603533,掌阅科技,互联网服务
002843,泰嘉股份,通用设备
301558,三态股份,互联网商务
001278,一彬科技,汽车
002039,黔源电力,电力
301033,迈普医学,医疗器械
688307,中润光学,光电子器件
300009,安科生物,生物医药
601216,君正集团,化学原料
300084,海默科技,专用设备
300836,佰奥智能,通用设备
300560,中富通,通信设备
300689,澄天伟业,通信设备
000030,富奥股份,汽车
688350,富淼科技,化学制品
301180,万祥科技,电子元件
301555,惠柏新材,合成纤维及树脂
600267,海正药业,化学制药
300002,神州泰岳,互联网服务
002915,中欣氟材,化学原料
603011,合锻智能,通用设备
600751,海航科技,港口航运
688277,天智航-U,医疗器械
600579,中化装备,专用设备
600522,中天科技,通信设备
300218,安利股份,化学制品
300582,英飞特,光电子器件
300285,国瓷材料,化学新材料
301580,爱迪特,医疗器械
688591,泰凌微,半导体
688362,甬矽电子,半导体
601601,中国太保,非银行金融
301086,鸿富瀚,消费电子设备
300493,润欣科技,半导体
300673,佩蒂股份,畜牧业
603068,博通集成,半导体
300825,阿尔特,汽车
300267,尔康制药,化学制药
002485,ST雪发,贸易
300741,华宝股份,食品
300837,浙矿股份,专用设备
600545,卓郎智能,专用设备
600362,江西铜业,基本金属
688608,恒玄科技,电子设备制造
002592,ST八菱,汽车
600587,新华医疗,医疗器械
603153,上海建科,专业服务
300968,格林精密,电子设备制造
300357,我武生物,生物医药
600675,中华企业,房地产开发
603897,长城科技,输变电设备
832469,富恒新材,化学制品
003020,立方制药,化学制药
301133,金钟股份,汽车
002932,明德生物,生物医药
002728,特一药业,中药生产
605598,上海港湾,建筑施工
002670,国盛金控,非银行金融
600301,华锡有色,基本金属
601500,通用股份,橡胶制品
000882,华联股份,商业物业经营
688050,爱博医疗,医疗器械
603660,苏州科达,计算机硬件
603333,尚纬股份,输变电设备
605016,百龙创园,食品
300731,科创新源,橡胶制品
300408,三环集团,电子元件
003027,同兴科技,环保
600216,浙江医药,化学制药
300707,威唐工业,汽车
603311,金海高科,通用设备
603033,三维股份,橡胶制品
300860,锋尚文化,休闲服务
300636,同和药业,化学制药
600007,中国国贸,房地产开发
301369,联动科技,半导体
603617,君禾股份,通用设备
836419,万德股份,化学制品
300484,蓝海华腾,输变电设备
605090,九丰能源,燃气
300184,力源信息,电子器件
002481,双塔食品,食品
300918,南山智尚,纺织
688217,睿昂基因,化学制药
834475,三友科技,专用设备
688448,磁谷科技,轨道交通设备
601898,中煤能源,煤炭
000927,中国铁物,轨道交通设备
600774,汉商集团,医药商业
688269,凯立新材,化学制品
603131,上海沪工,通用设备
301038,深水规院,基础建设
605111,新洁能,半导体
301498,乖宝宠物,食品
300191,潜能恒信,石油天然气
688201,信安世纪,计算机软件
603421,鼎信通讯,通信设备
605007,五洲特纸,造纸印刷
600196,复星医药,生物医药
603801,志邦家居,家具
600875,东方电气,电源设备
000756,新华制药,化学制药
301356,天振股份,化学制品
000063,中兴通讯,通信设备
603766,隆鑫通用,摩托车
600237,铜峰电子,电子元件
001379,腾达科技,通用设备
300033,同花顺,互联网金融
603511,爱慕股份,服装家纺
688058,宝兰德,计算机软件
873703,广厦环能,专用设备
300869,康泰医学,医疗器械
002034,旺能环境,环保
301296,新巨丰,造纸印刷
000404,长虹华意,通用设备
002177,御银股份,计算机硬件
000069,华侨城A,房地产开发
600350,山东高速,公路铁路
603789,星光农机,专用设备
603060,国检集团,专业服务
301006,迈拓股份,通用设备
688267,中触媒,化学制品
603615,茶花股份,化学制品
002405,四维图新,计算机软件
002913,奥士康,电子元件
603101,汇嘉时代,零售
301439,泓淋电力,输变电设备
603610,麒盛科技,家具
688016,心脉医疗,医疗器械
600389,江山股份,化肥农药
001279,强邦新材,造纸印刷
301251,威尔高,电子元件
832471,美邦科技,化学原料
600383,金地集团,房地产开发
688503,聚和材料,金属非金属新材料
601799,星宇股份,汽车
688335,复洁环保,专用设备
300978,东箭科技,汽车
688625,呈和科技,化学制品
837663,明阳科技,汽车
300915,海融科技,食品
603126,中材节能,专用设备
600558,大西洋,金属制品
688429,时创能源,电子设备制造
603915,国茂股份,通用设备
600782,新钢股份,钢铁
600136,ST明诚,影视动漫
001259,利仁科技,小家电
601360,三六零,计算机软件
002650,ST加加,食品
300659,中孚信息,计算机软件
603019,中科曙光,计算机硬件
002579,中京电子,电子元件
300559,佳发教育,计算机软件
300046,台基股份,半导体
600026,中远海能,港口航运
688156,路德环境,畜牧业
002137,实益达,电子设备制造
002768,国恩股份,化学制品
300694,蠡湖股份,汽车
603058,永吉股份,造纸印刷
002630,华西能源,电源设备
300394,天孚通信,光电子器件
300227,光韵达,电子元件
301378,通达海,计算机软件
601226,华电科工,建筑施工
301232,飞沃科技,金属制品
301371,敷尔佳,化学制品
300088,长信科技,电子器件
300890,翔丰华,金属非金属新材料
688283,坤恒顺维,电子设备制造
001308,康冠科技,消费电子设备
601319,中国人保,非银行金融
301207,华兰疫苗,生物医药
300004,南风股份,专用设备
300340,科恒股份,金属非金属新材料
000573,粤宏远A,房地产开发
600227,赤天化,化肥农药
605398,新炬网络,计算机软件
300121,阳谷华泰,橡胶制品
001965,招商公路,公路铁路
688401,路维光电,光电子器件
603016,新宏泰,输变电设备
603387,基蛋生物,化学制药
301386,未来电器,输变电设备
000555,神州信息,计算机软件
002535,林州重机,专用设备
600759,洲际油气,石油天然气
688343,云天励飞-U,计算机软件
603380,易德龙,电子设备制造
301256,华融化学,化学原料
600674,川投能源,电力
688531,日联科技,专用设备
688665,四方光电,电子设备制造
600783,鲁信创投,专用设备
002562,兄弟科技,化学制品
601225,陕西煤业,煤炭
300783,三只松鼠,食品
002907,华森制药,化学制药
603439,贵州三力,中药生产
600310,广西能源,电力
600056,中国医药,医药商业
300496,中科创达,计算机软件
000533,顺钠股份,输变电设备
300504,天邑股份,通信设备
002462,嘉事堂,医药商业
603266,天龙股份,化学制品
605218,伟时电子,电子器件
300666,江丰电子,半导体
600509,天富能源,电力
300025,华星创业,通信设备
600100,同方股份,计算机硬件
001287,中电港,贸易
838163,方大新材,造纸印刷
002826,易明医药,中药生产
688432,有研硅,半导体
600812,华北制药,化学制药
300040,九洲集团,电力
001333,光华股份,化学制品
002788,鹭燕医药,医药商业
002729,好利科技,电子器件
300632,光莆股份,光电子器件
300250,初灵信息,计算机软件
300243,瑞丰高材,化学制品
688658,悦康药业,化学制药
688607,康众医疗,医疗器械
688655,迅捷兴,电子元件
688079,美迪凯,光电子器件
300449,汉邦高科,计算机硬件
300678,中科信息,计算机软件
002055,得润电子,电子设备制造
600182,S佳通,橡胶制品
688184,帕瓦股份,电子设备制造
603639,海利尔,化肥农药
300198,纳川股份,其他建材
002174,游族网络,互联网服务
603967,中创物流,物流
603583,捷昌驱动,其他电气设备
001206,依依股份,保健护理
300130,新国都,计算机硬件
301399,英特科技,通用设备
873527,夜光明,化学制品
301353,普莱得,通用设备
600153,建发股份,物流
002542,中化岩土,建筑施工
300003,乐普医疗,医疗器械
300098,高新兴,计算机软件
873833,美心翼申,通用设备
301065,本立科技,化学制药
600292,远达环保,环保
603825,华扬联众,营销服务
300750,宁德时代,其他电气设备
688088,虹软科技,计算机软件
600129,太极集团,中药生产
600255,鑫科材料,基本金属
688089,嘉必优,食品
301381,赛维时代,互联网商务
600390,五矿资本,非银行金融
002943,宇晶股份,通用设备
300832,新产业,医疗器械
002160,常铝股份,基本金属
300207,欣旺达,电子设备制造
603282,亚光股份,专用设备
300400,劲拓股份,专用设备
688072,拓荆科技,半导体
301283,聚胶股份,化学制品
688585,上纬新材,合成纤维及树脂
301298,东利机械,汽车
000669,ST金鸿,燃气
688083,中望软件,计算机软件
301208,中亦科技,计算机软件
601279,英利汽车,汽车
603679,华体科技,照明设备
603128,华贸物流,物流
600569,安阳钢铁,钢铁
000627,天茂集团,非银行金融
301507,民生健康,生物医药
301062,上海艾录,造纸印刷
601886,江河集团,装修装饰
002584,西陇科学,化学制品
300500,启迪设计,专业服务
002520,日发精机,通用设备
603218,日月股份,金属制品
002156,通富微电,半导体
603658,安图生物,生物医药
300598,诚迈科技,计算机软件
600699,均胜电子,汽车
600743,华远地产,房地产开发
603979,金诚信,建筑施工
300769,德方纳米,金属非金属新材料
688197,首药控股-U,生物医药
688139,海尔生物,医疗器械
600550,保变电气,输变电设备
688613,奥精医疗,医疗器械
603987,康德莱,医疗器械
688668,鼎通科技,电子设备制造
001210,金房能源,电力
001298,好上好,电子元件
002583,海能达,通信设备
300935,盈建科,计算机软件
603950,长源东谷,汽车
601766,中国中车,铁路设备
301265,华新环保,环保
000628,高新发展,建筑施工
300955,嘉亨家化,化学制品
603194,中力股份,通用设备
600033,福建高速,公路铁路
300460,惠伦晶体,电子元件
002028,思源电气,输变电设备
300891,惠云钛业,化学制品
688262,国芯科技,半导体
002663,普邦股份,建筑施工
601702,华峰铝业,基本金属
300259,新天科技,通用设备
002655,共达电声,电子设备制造
002397,梦洁股份,服装家纺
001238,浙江正特,家具
688338,赛科希德,医疗器械
605199,葫芦娃,生物医药
600664,哈药股份,化学制药
002273,水晶光电,光电子器件
605183,确成股份,化学制品
688508,芯朋微,半导体
300386,飞天诚信,计算机硬件
301151,冠龙节能,通用设备
688355,明志科技,金属制品
002767,先锋电子,输变电设备
605086,龙高股份,陶瓷
600162,香江控股,房地产开发
300074,华平股份,通信设备
688710,益诺思,生物医药
300987,川网传媒,互联网服务
836433,大唐药业,中药生产
301391,卡莱特,计算机硬件
002950,奥美医疗,医疗器械
002005,ST德豪,光电子器件
002045,国光电器,电子设备制造
300319,麦捷科技,电子器件
605588,冠石科技,电子器件
300304,云意电气,汽车
002139,拓邦股份,电子设备制造
603042,华脉科技,通信设备
301002,崧盛股份,电子元件
002380,科远智慧,计算机软件
000801,四川九洲,通信设备
000532,华金资本,非银行金融
688777,中控技术,计算机软件
600222,太龙药业,中药生产
300513,恒实科技,通信设备
002392,北京利尔,耐火材料
833523,德瑞锂电,电源设备
688533,上声电子,汽车
301227,森鹰窗业,其他轻工
301010,晶雪节能,其他建材
603189,网达软件,计算机软件
003040,楚天龙,消费电子设备
600763,通策医疗,医疗服务
002515,金字火腿,食品
300411,金盾股份,通用设备
002607,中公教育,教育
603883,老百姓,医药商业
300051,琏升科技,电源设备
300461,田中精机,专用设备
688109,品茗科技,计算机软件
300327,中颖电子,半导体
600704,物产中大,物流
300308,中际旭创,通信设备
300377,赢时胜,计算机软件
300792,壹网壹创,营销服务
688660,电气风电,电源设备
600353,旭光电子,电子器件
002957,科瑞技术,通用设备
002960,青鸟消防,专用设备
002821,凯莱英,化学制药
300532,今天国际,计算机软件
600511,国药股份,医药商业
002705,新宝股份,小家电
688187,时代电气,轨道交通设备
301252,同星科技,通用设备
003013,地铁设计,基础建设
601069,西部黄金,贵金属
000582,北部湾港,港口航运
601992,金隅集团,水泥
300473,德尔股份,汽车
603657,春光科技,橡胶制品
603259,药明康德,医疗服务
430718,合肥高科,其他电气设备
300912,凯龙高科,专用设备
301046,能辉科技,电力
603520,司太立,化学制药
000415,渤海租赁,非银行金融
870299,灿能电力,输变电设备
688799,华纳药厂,化学制药
688318,财富趋势,计算机软件
301092,争光股份,合成纤维及树脂
601137,博威合金,金属非金属新材料
000560,我爱我家,房地产服务
000021,深科技,计算机硬件
688598,金博股份,金属非金属新材料
688222,成都先导,医药商业
001296,长江材料,金属非金属新材料
300721,怡达股份,化学制品
000049,德赛电池,电源设备
688013,天臣医疗,医疗器械
603035,常熟汽饰,汽车
688819,天能股份,电源设备
688117,圣诺生物,化学制药
002543,万和电气,小家电
603843,正平股份,基础建设
688505,复旦张江,生物医药
300010,豆神教育,教育
603815,交建股份,基础建设
600869,远东股份,输变电设备
003004,声迅股份,计算机软件
